"Character Id: 1444, Name: Storm"	Number of Issues: 4327					
issue_id	publish_year	publish_month	super_url	icon_url	super_url	icon_url
22100	1982	4	http://media.comicvine.com/uploads/0/4/19809-3092-22100-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/19809-3092-22100-1-uncanny-x-men-the_icon.jpg	19809-3092-22100-1-uncanny-x-men-the_super.jpg	19809-3092-22100-1-uncanny-x-men-the_icon.jpg
21782	1982	4	http://media.comicvine.com/uploads/0/4/19511-3144-21782-1-marvel-graphic-novel_super.jpg	http://media.comicvine.com/uploads/0/4/19511-3144-21782-1-marvel-graphic-novel_icon.jpg	19511-3144-21782-1-marvel-graphic-novel_super.jpg	19511-3144-21782-1-marvel-graphic-novel_icon.jpg
22179	1982	5	http://media.comicvine.com/uploads/0/4/19879-3092-22179-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/19879-3092-22179-1-uncanny-x-men-the_icon.jpg	19879-3092-22179-1-uncanny-x-men-the_super.jpg	19879-3092-22179-1-uncanny-x-men-the_icon.jpg
114149	1982	5	http://media.comicvine.com/uploads/0/40/189121-19100-114149-1-fantastic-four-roast_super.jpg	http://media.comicvine.com/uploads/0/40/189121-19100-114149-1-fantastic-four-roast_icon.jpg	189121-19100-114149-1-fantastic-four-roast_super.jpg	189121-19100-114149-1-fantastic-four-roast_icon.jpg
22248	1982	6	http://media.comicvine.com/uploads/0/4/19943-3092-22248-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/19943-3092-22248-1-uncanny-x-men-the_icon.jpg	19943-3092-22248-1-uncanny-x-men-the_super.jpg	19943-3092-22248-1-uncanny-x-men-the_icon.jpg
22234	1982	6	http://media.comicvine.com/uploads/0/4/19929-3147-22234-1-marvel-super-hero-co_super.jpg	http://media.comicvine.com/uploads/0/4/19929-3147-22234-1-marvel-super-hero-co_icon.jpg	19929-3147-22234-1-marvel-super-hero-co_super.jpg	19929-3147-22234-1-marvel-super-hero-co_icon.jpg
22221	1982	6	http://media.comicvine.com/uploads/0/4/19916-2127-22221-1-amazing-spider-man-_super.jpg	http://media.comicvine.com/uploads/0/4/19916-2127-22221-1-amazing-spider-man-_icon.jpg	19916-2127-22221-1-amazing-spider-man-_super.jpg	19916-2127-22221-1-amazing-spider-man-_icon.jpg
22318	1982	7	http://media.comicvine.com/uploads/0/4/20004-3092-22318-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/20004-3092-22318-1-uncanny-x-men-the_icon.jpg	20004-3092-22318-1-uncanny-x-men-the_super.jpg	20004-3092-22318-1-uncanny-x-men-the_icon.jpg
22303	1982	7	http://media.comicvine.com/uploads/0/4/19990-3143-22303-1-marvel-fanfare_super.jpg	http://media.comicvine.com/uploads/0/4/19990-3143-22303-1-marvel-fanfare_icon.jpg	19990-3143-22303-1-marvel-fanfare_super.jpg	19990-3143-22303-1-marvel-fanfare_icon.jpg
22304	1982	7	http://media.comicvine.com/uploads/0/4/19991-3147-22304-1-marvel-super-hero-co_super.jpg	http://media.comicvine.com/uploads/0/4/19991-3147-22304-1-marvel-super-hero-co_icon.jpg	19991-3147-22304-1-marvel-super-hero-co_super.jpg	19991-3147-22304-1-marvel-super-hero-co_icon.jpg
22393	1982	8	http://media.comicvine.com/uploads/0/4/20071-3092-22393-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/20071-3092-22393-1-uncanny-x-men-the_icon.jpg	20071-3092-22393-1-uncanny-x-men-the_super.jpg	20071-3092-22393-1-uncanny-x-men-the_icon.jpg
22378	1982	8	http://media.comicvine.com/uploads/0/4/20057-3147-22378-1-marvel-super-hero-co_super.jpg	http://media.comicvine.com/uploads/0/4/20057-3147-22378-1-marvel-super-hero-co_icon.jpg	20057-3147-22378-1-marvel-super-hero-co_super.jpg	20057-3147-22378-1-marvel-super-hero-co_icon.jpg
135753	1982	8	http://media.comicvine.com/uploads/2/26903/499956-1982_unc_a_super.jpg	http://media.comicvine.com/uploads/2/26903/499956-1982_unc_a_icon.jpg	499956-1982_unc_a_super.jpg	499956-1982_unc_a_icon.jpg
22462	1982	9	http://media.comicvine.com/uploads/0/4/20133-3092-22462-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/20133-3092-22462-1-uncanny-x-men-the_icon.jpg	20133-3092-22462-1-uncanny-x-men-the_super.jpg	20133-3092-22462-1-uncanny-x-men-the_icon.jpg
22449	1982	9	http://media.comicvine.com/uploads/0/4/20120-3143-22449-1-marvel-fanfare_super.jpg	http://media.comicvine.com/uploads/0/4/20120-3143-22449-1-marvel-fanfare_icon.jpg	20120-3143-22449-1-marvel-fanfare_super.jpg	20120-3143-22449-1-marvel-fanfare_icon.jpg
22537	1982	10	http://media.comicvine.com/uploads/0/4/20201-3092-22537-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/20201-3092-22537-1-uncanny-x-men-the_icon.jpg	20201-3092-22537-1-uncanny-x-men-the_super.jpg	20201-3092-22537-1-uncanny-x-men-the_icon.jpg
21793	1982	10	http://media.comicvine.com/uploads/0/4/19522-3144-21793-1-marvel-graphic-novel_super.jpg	http://media.comicvine.com/uploads/0/4/19522-3144-21793-1-marvel-graphic-novel_icon.jpg	19522-3144-21793-1-marvel-graphic-novel_super.jpg	19522-3144-21793-1-marvel-graphic-novel_icon.jpg
22611	1982	11	http://media.comicvine.com/uploads/0/4/20270-3092-22611-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/20270-3092-22611-1-uncanny-x-men-the_icon.jpg	20270-3092-22611-1-uncanny-x-men-the_super.jpg	20270-3092-22611-1-uncanny-x-men-the_icon.jpg
22687	1982	12	http://media.comicvine.com/uploads/0/4/20339-3092-22687-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/20339-3092-22687-1-uncanny-x-men-the_icon.jpg	20339-3092-22687-1-uncanny-x-men-the_super.jpg	20339-3092-22687-1-uncanny-x-men-the_icon.jpg
22673	1982	12	http://media.comicvine.com/uploads/0/4/20325-2406-22673-1-incredible-hulk-the_super.jpg	http://media.comicvine.com/uploads/0/4/20325-2406-22673-1-incredible-hulk-the_icon.jpg	20325-2406-22673-1-incredible-hulk-the_super.jpg	20325-2406-22673-1-incredible-hulk-the_icon.jpg
21795	1982	12	http://media.comicvine.com/uploads/0/4/19524-3144-21795-1-marvel-graphic-novel_super.jpg	http://media.comicvine.com/uploads/0/4/19524-3144-21795-1-marvel-graphic-novel_icon.jpg	19524-3144-21795-1-marvel-graphic-novel_super.jpg	19524-3144-21795-1-marvel-graphic-novel_icon.jpg
139464	1983	-1	http://media.comicvine.com/uploads/0/229/558110-1_super.jpg	http://media.comicvine.com/uploads/0/229/558110-1_icon.jpg	558110-1_super.jpg	558110-1_icon.jpg
22808	1983	1	http://media.comicvine.com/uploads/5/55807/1973924-uncanny_x_men__1963__165_super.jpeg	http://media.comicvine.com/uploads/5/55807/1973924-uncanny_x_men__1963__165_icon.jpeg	1973924-uncanny_x_men__1963__165_super.jpeg	1973924-uncanny_x_men__1963__165_icon.jpeg
22792	1983	1	http://media.comicvine.com/uploads/8/83917/1958257-8430b55b_c79f_40f6_bade_0ebf7324f58d_super.jpg	http://media.comicvine.com/uploads/8/83917/1958257-8430b55b_c79f_40f6_bade_0ebf7324f58d_icon.jpg	1958257-8430b55b_c79f_40f6_bade_0ebf7324f58d_super.jpg	1958257-8430b55b_c79f_40f6_bade_0ebf7324f58d_icon.jpg
22882	1983	2	http://media.comicvine.com/uploads/5/55807/1596914-uncanny_x_men__1963__166_super.jpeg	http://media.comicvine.com/uploads/5/55807/1596914-uncanny_x_men__1963__166_icon.jpeg	1596914-uncanny_x_men__1963__166_super.jpeg	1596914-uncanny_x_men__1963__166_icon.jpeg
22869	1983	2	http://media.comicvine.com/uploads/0/4/20502-2696-22869-1-marvel-two-in-one_super.jpg	http://media.comicvine.com/uploads/0/4/20502-2696-22869-1-marvel-two-in-one_icon.jpg	20502-2696-22869-1-marvel-two-in-one_super.jpg	20502-2696-22869-1-marvel-two-in-one_icon.jpg
197666	1983	2	http://media.comicvine.com/uploads/3/36894/1132890-special_edition1_super.jpg	http://media.comicvine.com/uploads/3/36894/1132890-special_edition1_icon.jpg	1132890-special_edition1_super.jpg	1132890-special_edition1_icon.jpg
22969	1983	3	http://media.comicvine.com/uploads/0/4/20591-3092-22969-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/20591-3092-22969-1-uncanny-x-men-the_icon.jpg	20591-3092-22969-1-uncanny-x-men-the_super.jpg	20591-3092-22969-1-uncanny-x-men-the_icon.jpg
23051	1983	4	http://media.comicvine.com/uploads/0/4/20665-3092-23051-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/20665-3092-23051-1-uncanny-x-men-the_icon.jpg	20665-3092-23051-1-uncanny-x-men-the_super.jpg	20665-3092-23051-1-uncanny-x-men-the_icon.jpg
108635	1983	4	http://media.comicvine.com/uploads/0/3329/110620-18510-108635-1-obnoxio-the-clown-vs_super.jpg	http://media.comicvine.com/uploads/0/3329/110620-18510-108635-1-obnoxio-the-clown-vs_icon.jpg	110620-18510-108635-1-obnoxio-the-clown-vs_super.jpg	110620-18510-108635-1-obnoxio-the-clown-vs_icon.jpg
23139	1983	5	http://media.comicvine.com/uploads/0/4/20746-3092-23139-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/20746-3092-23139-1-uncanny-x-men-the_icon.jpg	20746-3092-23139-1-uncanny-x-men-the_super.jpg	20746-3092-23139-1-uncanny-x-men-the_icon.jpg
23219	1983	6	http://media.comicvine.com/uploads/0/4/20819-3092-23219-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/20819-3092-23219-1-uncanny-x-men-the_icon.jpg	20819-3092-23219-1-uncanny-x-men-the_super.jpg	20819-3092-23219-1-uncanny-x-men-the_icon.jpg
23216	1983	6	http://media.comicvine.com/uploads/0/4/20816-2960-23216-1-spider-woman_super.jpg	http://media.comicvine.com/uploads/0/4/20816-2960-23216-1-spider-woman_icon.jpg	20816-2960-23216-1-spider-woman_super.jpg	20816-2960-23216-1-spider-woman_icon.jpg
23307	1983	7	http://media.comicvine.com/uploads/0/4/20899-3092-23307-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/20899-3092-23307-1-uncanny-x-men-the_icon.jpg	20899-3092-23307-1-uncanny-x-men-the_super.jpg	20899-3092-23307-1-uncanny-x-men-the_icon.jpg
23387	1983	8	http://media.comicvine.com/uploads/0/4/20972-3092-23387-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/20972-3092-23387-1-uncanny-x-men-the_icon.jpg	20972-3092-23387-1-uncanny-x-men-the_super.jpg	20972-3092-23387-1-uncanny-x-men-the_icon.jpg
23469	1983	9	http://media.comicvine.com/uploads/0/4/21047-3092-23469-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/21047-3092-23469-1-uncanny-x-men-the_icon.jpg	21047-3092-23469-1-uncanny-x-men-the_super.jpg	21047-3092-23469-1-uncanny-x-men-the_icon.jpg
23461	1983	9	http://media.comicvine.com/uploads/0/4/21039-3234-23461-1-new-mutants-the_super.jpg	http://media.comicvine.com/uploads/0/4/21039-3234-23461-1-new-mutants-the_icon.jpg	21039-3234-23461-1-new-mutants-the_super.jpg	21039-3234-23461-1-new-mutants-the_icon.jpg
145953	1983	9	http://media.comicvine.com/uploads/2/26700/641703-6_super.jpg	http://media.comicvine.com/uploads/2/26700/641703-6_icon.jpg	641703-6_super.jpg	641703-6_icon.jpg
199857	1983	9	http://media.comicvine.com/uploads/0/1867/1151504-comics_scene_v1__011_000fc_super.jpg	http://media.comicvine.com/uploads/0/1867/1151504-comics_scene_v1__011_000fc_icon.jpg	1151504-comics_scene_v1__011_000fc_super.jpg	1151504-comics_scene_v1__011_000fc_icon.jpg
68389	1983	10	http://media.comicvine.com/uploads/0/4/51410-3237-68389-1-official-handbook-of_super.jpg	http://media.comicvine.com/uploads/0/4/51410-3237-68389-1-official-handbook-of_icon.jpg	51410-3237-68389-1-official-handbook-of_super.jpg	51410-3237-68389-1-official-handbook-of_icon.jpg
23556	1983	10	http://media.comicvine.com/uploads/0/4/21126-3092-23556-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/21126-3092-23556-1-uncanny-x-men-the_icon.jpg	21126-3092-23556-1-uncanny-x-men-the_super.jpg	21126-3092-23556-1-uncanny-x-men-the_icon.jpg
157219	1983	10	http://media.comicvine.com/uploads/0/1867/798707-ma7_super.jpg	http://media.comicvine.com/uploads/0/1867/798707-ma7_icon.jpg	798707-ma7_super.jpg	798707-ma7_icon.jpg
23648	1983	11	http://media.comicvine.com/uploads/0/4/21212-3092-23648-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/21212-3092-23648-1-uncanny-x-men-the_icon.jpg	21212-3092-23648-1-uncanny-x-men-the_super.jpg	21212-3092-23648-1-uncanny-x-men-the_icon.jpg
23635	1983	11	http://media.comicvine.com/uploads/0/4/21199-2576-23635-1-marvel-team-up_super.jpg	http://media.comicvine.com/uploads/0/4/21199-2576-23635-1-marvel-team-up_icon.jpg	21199-2576-23635-1-marvel-team-up_super.jpg	21199-2576-23635-1-marvel-team-up_icon.jpg
68391	1983	12	http://media.comicvine.com/uploads/0/4/51414-3237-68391-1-official-handbook-of_super.jpg	http://media.comicvine.com/uploads/0/4/51414-3237-68391-1-official-handbook-of_icon.jpg	51414-3237-68391-1-official-handbook-of_super.jpg	51414-3237-68391-1-official-handbook-of_icon.jpg
23743	1983	12	http://media.comicvine.com/uploads/0/4/21301-3092-23743-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/21301-3092-23743-1-uncanny-x-men-the_icon.jpg	21301-3092-23743-1-uncanny-x-men-the_super.jpg	21301-3092-23743-1-uncanny-x-men-the_icon.jpg
23731	1983	12	http://media.comicvine.com/uploads/0/4/21289-3230-23731-1-magik_super.jpg	http://media.comicvine.com/uploads/0/4/21289-3230-23731-1-magik_icon.jpg	21289-3230-23731-1-magik_super.jpg	21289-3230-23731-1-magik_icon.jpg
111577	1983	12	http://media.comicvine.com/uploads/1/11307/357468-10757-111577-2-the-uncanny-x-men-an_super.jpg	http://media.comicvine.com/uploads/1/11307/357468-10757-111577-2-the-uncanny-x-men-an_icon.jpg	357468-10757-111577-2-the-uncanny-x-men-an_super.jpg	357468-10757-111577-2-the-uncanny-x-men-an_icon.jpg
23895	1984	1	http://media.comicvine.com/uploads/0/4/21434-3373-23895-1-x-men-and-the-micron_super.jpg	http://media.comicvine.com/uploads/0/4/21434-3373-23895-1-x-men-and-the-micron_icon.jpg	21434-3373-23895-1-x-men-and-the-micron_super.jpg	21434-3373-23895-1-x-men-and-the-micron_icon.jpg
23894	1984	1	http://media.comicvine.com/uploads/0/4/21433-3092-23894-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/21433-3092-23894-1-uncanny-x-men-the_icon.jpg	21433-3092-23894-1-uncanny-x-men-the_super.jpg	21433-3092-23894-1-uncanny-x-men-the_icon.jpg
23885	1984	1	http://media.comicvine.com/uploads/0/4/21424-3052-23885-1-moon-knight_super.jpg	http://media.comicvine.com/uploads/0/4/21424-3052-23885-1-moon-knight_icon.jpg	21424-3052-23885-1-moon-knight_super.jpg	21424-3052-23885-1-moon-knight_icon.jpg
23879	1984	1	http://media.comicvine.com/uploads/0/4/21418-3230-23879-1-magik_super.jpg	http://media.comicvine.com/uploads/0/4/21418-3230-23879-1-magik_icon.jpg	21418-3230-23879-1-magik_super.jpg	21418-3230-23879-1-magik_icon.jpg
111578	1984	1	http://media.comicvine.com/uploads/0/3016/153173-10757-111578-1-uncanny-x-men-annual_super.JPG	http://media.comicvine.com/uploads/0/3016/153173-10757-111578-1-uncanny-x-men-annual_icon.JPG	153173-10757-111578-1-uncanny-x-men-annual_super.JPG	153173-10757-111578-1-uncanny-x-men-annual_icon.JPG
23876	1984	1	http://media.comicvine.com/uploads/8/83917/1832547-the_incredible_hulk___291_super.jpg	http://media.comicvine.com/uploads/8/83917/1832547-the_incredible_hulk___291_icon.jpg	1832547-the_incredible_hulk___291_super.jpg	1832547-the_incredible_hulk___291_icon.jpg
23880	1984	1	http://media.comicvine.com/uploads/0/4/21419-3143-23880-1-marvel-fanfare_super.jpg	http://media.comicvine.com/uploads/0/4/21419-3143-23880-1-marvel-fanfare_icon.jpg	21419-3143-23880-1-marvel-fanfare_super.jpg	21419-3143-23880-1-marvel-fanfare_icon.jpg
23984	1984	2	http://media.comicvine.com/uploads/0/4/21511-3230-23984-1-magik_super.jpg	http://media.comicvine.com/uploads/0/4/21511-3230-23984-1-magik_icon.jpg	21511-3230-23984-1-magik_super.jpg	21511-3230-23984-1-magik_icon.jpg
23996	1984	2	http://media.comicvine.com/uploads/0/4/21522-3373-23996-1-x-men-and-the-micron_super.jpg	http://media.comicvine.com/uploads/0/4/21522-3373-23996-1-x-men-and-the-micron_icon.jpg	21522-3373-23996-1-x-men-and-the-micron_super.jpg	21522-3373-23996-1-x-men-and-the-micron_icon.jpg
23994	1984	2	http://media.comicvine.com/uploads/0/4/21520-3092-23994-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/21520-3092-23994-1-uncanny-x-men-the_icon.jpg	21520-3092-23994-1-uncanny-x-men-the_super.jpg	21520-3092-23994-1-uncanny-x-men-the_icon.jpg
24113	1984	3	http://media.comicvine.com/uploads/0/4/21622-3373-24113-1-x-men-and-the-micron_super.jpg	http://media.comicvine.com/uploads/0/4/21622-3373-24113-1-x-men-and-the-micron_icon.jpg	21622-3373-24113-1-x-men-and-the-micron_super.jpg	21622-3373-24113-1-x-men-and-the-micron_icon.jpg
24112	1984	3	http://media.comicvine.com/uploads/0/4/21621-3092-24112-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/21621-3092-24112-1-uncanny-x-men-the_icon.jpg	21621-3092-24112-1-uncanny-x-men-the_super.jpg	21621-3092-24112-1-uncanny-x-men-the_icon.jpg
24100	1984	3	http://media.comicvine.com/uploads/0/4/21610-3230-24100-1-magik_super.jpg	http://media.comicvine.com/uploads/0/4/21610-3230-24100-1-magik_icon.jpg	21610-3230-24100-1-magik_super.jpg	21610-3230-24100-1-magik_icon.jpg
145958	1984	3	http://media.comicvine.com/uploads/2/26700/641708-12_super.jpg	http://media.comicvine.com/uploads/2/26700/641708-12_icon.jpg	641708-12_super.jpg	641708-12_icon.jpg
24218	1984	4	http://media.comicvine.com/uploads/0/4/21713-3373-24218-1-x-men-and-the-micron_super.jpg	http://media.comicvine.com/uploads/0/4/21713-3373-24218-1-x-men-and-the-micron_icon.jpg	21713-3373-24218-1-x-men-and-the-micron_super.jpg	21713-3373-24218-1-x-men-and-the-micron_icon.jpg
24216	1984	4	http://media.comicvine.com/uploads/0/4/21711-3092-24216-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/21711-3092-24216-1-uncanny-x-men-the_icon.jpg	21711-3092-24216-1-uncanny-x-men-the_super.jpg	21711-3092-24216-1-uncanny-x-men-the_icon.jpg
24229	1984	4	http://media.comicvine.com/uploads/0/4/21723-3234-24229-1-new-mutants-the_super.jpg	http://media.comicvine.com/uploads/0/4/21723-3234-24229-1-new-mutants-the_icon.jpg	21723-3234-24229-1-new-mutants-the_super.jpg	21723-3234-24229-1-new-mutants-the_icon.jpg
164213	1984	4	http://media.comicvine.com/uploads/0/9116/880439-879581_x_men137a_alternate_ending___phoenix_saga.cbr___page_1_super_super.jpg	http://media.comicvine.com/uploads/0/9116/880439-879581_x_men137a_alternate_ending___phoenix_saga.cbr___page_1_super_icon.jpg	880439-879581_x_men137a_alternate_ending___phoenix_saga.cbr___page_1_super_super.jpg	880439-879581_x_men137a_alternate_ending___phoenix_saga.cbr___page_1_super_icon.jpg
57504	1984	5	http://media.comicvine.com/uploads/5/55807/1798110-marvel_super_heroes_secret_wars__1984__01_super.jpeg	http://media.comicvine.com/uploads/5/55807/1798110-marvel_super_heroes_secret_wars__1984__01_icon.jpeg	1798110-marvel_super_heroes_secret_wars__1984__01_super.jpeg	1798110-marvel_super_heroes_secret_wars__1984__01_icon.jpeg
24322	1984	5	http://media.comicvine.com/uploads/0/4/21806-3092-24322-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/21806-3092-24322-1-uncanny-x-men-the_icon.jpg	21806-3092-24322-1-uncanny-x-men-the_super.jpg	21806-3092-24322-1-uncanny-x-men-the_icon.jpg
57505	1984	6	http://media.comicvine.com/uploads/5/55807/1798111-marvel_super_heroes_secret_wars__1984__02_super.jpeg	http://media.comicvine.com/uploads/5/55807/1798111-marvel_super_heroes_secret_wars__1984__02_icon.jpeg	1798111-marvel_super_heroes_secret_wars__1984__02_super.jpeg	1798111-marvel_super_heroes_secret_wars__1984__02_icon.jpeg
24413	1984	6	http://media.comicvine.com/uploads/0/4/21885-3232-24413-1-mighty-world-of-marv_super.jpg	http://media.comicvine.com/uploads/0/4/21885-3232-24413-1-mighty-world-of-marv_icon.jpg	21885-3232-24413-1-mighty-world-of-marv_super.jpg	21885-3232-24413-1-mighty-world-of-marv_icon.jpg
325823	1984	6	http://media.comicvine.com/uploads/9/96457/2269786-65_super.jpg	http://media.comicvine.com/uploads/9/96457/2269786-65_icon.jpg	2269786-65_super.jpg	2269786-65_icon.jpg
57506	1984	7	http://media.comicvine.com/uploads/5/55807/1798113-marvel_super_heroes_secret_wars__1984__03_super.jpeg	http://media.comicvine.com/uploads/5/55807/1798113-marvel_super_heroes_secret_wars__1984__03_icon.jpeg	1798113-marvel_super_heroes_secret_wars__1984__03_super.jpeg	1798113-marvel_super_heroes_secret_wars__1984__03_icon.jpeg
24518	1984	7	http://media.comicvine.com/uploads/0/4/21976-3092-24518-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/21976-3092-24518-1-uncanny-x-men-the_icon.jpg	21976-3092-24518-1-uncanny-x-men-the_super.jpg	21976-3092-24518-1-uncanny-x-men-the_icon.jpg
140721	1984	7	http://media.comicvine.com/uploads/0/77/589171-mighty_world_of_marvel_14_super.jpg	http://media.comicvine.com/uploads/0/77/589171-mighty_world_of_marvel_14_icon.jpg	589171-mighty_world_of_marvel_14_super.jpg	589171-mighty_world_of_marvel_14_icon.jpg
57507	1984	8	http://media.comicvine.com/uploads/5/55807/1798114-marvel_super_heroes_secret_wars__1984__04_super.jpeg	http://media.comicvine.com/uploads/5/55807/1798114-marvel_super_heroes_secret_wars__1984__04_icon.jpeg	1798114-marvel_super_heroes_secret_wars__1984__04_super.jpeg	1798114-marvel_super_heroes_secret_wars__1984__04_icon.jpeg
24620	1984	8	http://media.comicvine.com/uploads/0/4/22068-3092-24620-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/22068-3092-24620-1-uncanny-x-men-the_icon.jpg	22068-3092-24620-1-uncanny-x-men-the_super.jpg	22068-3092-24620-1-uncanny-x-men-the_icon.jpg
57508	1984	9	http://media.comicvine.com/uploads/5/55807/1798116-marvel_super_heroes_secret_wars__1984__05_super.jpeg	http://media.comicvine.com/uploads/5/55807/1798116-marvel_super_heroes_secret_wars__1984__05_icon.jpeg	1798116-marvel_super_heroes_secret_wars__1984__05_super.jpeg	1798116-marvel_super_heroes_secret_wars__1984__05_icon.jpeg
24708	1984	9	http://media.comicvine.com/uploads/0/4/22145-3092-24708-1-uncanny-x-men-the_super.jpg	http://media.comicvine.com/uploads/0/4/22145-3092-24708-1-uncanny-x-men-the_icon.jpg	22145-3092-24708-1-uncanny-x-men-the_super.jpg	22145-3092-24708-1-uncanny-x-men-the_icon.jpg
140687	1984	9	http://media.comicvine.com/uploads/0/77/588943-mighty_world_of_marvel16_super.jpg	http://media.comicvine.com/uploads/0/77/588943-mighty_world_of_marvel16_icon.jpg	588943-mighty_world_of_marvel16_super.jpg	588943-mighty_world_of_marvel16_icon.jpg
57509	1984	10	http://media.comicvine.com/uploads/5/55807/1798118-marvel_super_heroes_secret_wars__1984__06_super.jpeg	http://media.comicvine.com/uploads/5/55807/1798118-marvel_super_heroes_secret_wars__1984__06_icon.jpeg	1798118-marvel_super_heroes_secret_wars__1984__06_super.jpeg	1798118-marvel_super_heroes_secret_wars__1984__06_icon.jpeg
