"Character Id: 40454, Name: Hellion"	Number of Issues: 605					
issue_id	publish_year	publish_month	super_url	icon_url	super_url	icon_url
300012	2008	1	http://media.comicvine.com/uploads/6/67397/2059673-73_super.jpg	http://media.comicvine.com/uploads/6/67397/2059673-73_icon.jpg	2059673-73_super.jpg	2059673-73_icon.jpg
300011	2007	12	http://media.comicvine.com/uploads/6/67397/2059672-72_super.jpg	http://media.comicvine.com/uploads/6/67397/2059672-72_icon.jpg	2059672-72_super.jpg	2059672-72_icon.jpg
300010	2007	11	http://media.comicvine.com/uploads/6/67397/2059661-71_super.jpg	http://media.comicvine.com/uploads/6/67397/2059661-71_icon.jpg	2059661-71_super.jpg	2059661-71_icon.jpg
300009	2007	10	http://media.comicvine.com/uploads/6/67397/2059648-70_super.jpg	http://media.comicvine.com/uploads/6/67397/2059648-70_icon.jpg	2059648-70_super.jpg	2059648-70_icon.jpg
300008	2007	9	http://media.comicvine.com/uploads/6/67397/2059631-69_super.jpg	http://media.comicvine.com/uploads/6/67397/2059631-69_icon.jpg	2059631-69_super.jpg	2059631-69_icon.jpg
300544	2008	1	http://media.comicvine.com/uploads/6/67397/2061669-73_super.jpg	http://media.comicvine.com/uploads/6/67397/2061669-73_icon.jpg	2061669-73_super.jpg	2061669-73_icon.jpg
300543	2007	12	http://media.comicvine.com/uploads/6/67397/2061668-72_super.jpg	http://media.comicvine.com/uploads/6/67397/2061668-72_icon.jpg	2061668-72_super.jpg	2061668-72_icon.jpg
300007	2007	8	http://media.comicvine.com/uploads/6/67397/2059617-68_super.jpg	http://media.comicvine.com/uploads/6/67397/2059617-68_icon.jpg	2059617-68_super.jpg	2059617-68_icon.jpg
300006	2007	7	http://media.comicvine.com/uploads/6/67397/2059614-67_super.jpg	http://media.comicvine.com/uploads/6/67397/2059614-67_icon.jpg	2059614-67_super.jpg	2059614-67_icon.jpg
300005	2007	6	http://media.comicvine.com/uploads/6/67397/2059613-66_super.jpg	http://media.comicvine.com/uploads/6/67397/2059613-66_icon.jpg	2059613-66_super.jpg	2059613-66_icon.jpg
300004	2007	5	http://media.comicvine.com/uploads/6/67397/2059610-65_super.jpg	http://media.comicvine.com/uploads/6/67397/2059610-65_icon.jpg	2059610-65_super.jpg	2059610-65_icon.jpg
300003	2007	4	http://media.comicvine.com/uploads/6/67397/2059609-64_super.jpg	http://media.comicvine.com/uploads/6/67397/2059609-64_icon.jpg	2059609-64_super.jpg	2059609-64_icon.jpg
300002	2007	3	http://media.comicvine.com/uploads/6/67397/2059607-63_super.jpg	http://media.comicvine.com/uploads/6/67397/2059607-63_icon.jpg	2059607-63_super.jpg	2059607-63_icon.jpg
300001	2007	2	http://media.comicvine.com/uploads/6/67397/2059606-62_super.jpg	http://media.comicvine.com/uploads/6/67397/2059606-62_icon.jpg	2059606-62_super.jpg	2059606-62_icon.jpg
300000	2007	1	http://media.comicvine.com/uploads/6/67397/2059605-61_super.jpg	http://media.comicvine.com/uploads/6/67397/2059605-61_icon.jpg	2059605-61_super.jpg	2059605-61_icon.jpg
300538	2007	7	http://media.comicvine.com/uploads/6/67397/2061660-67_super.jpg	http://media.comicvine.com/uploads/6/67397/2061660-67_icon.jpg	2061660-67_super.jpg	2061660-67_icon.jpg
308418	2012	2	http://media.comicvine.com/uploads/5/56784/2137862-prv10906_cov_super.jpg	http://media.comicvine.com/uploads/5/56784/2137862-prv10906_cov_icon.jpg	2137862-prv10906_cov_super.jpg	2137862-prv10906_cov_icon.jpg
299998	2006	11	http://media.comicvine.com/uploads/6/67397/2059603-59_super.jpg	http://media.comicvine.com/uploads/6/67397/2059603-59_icon.jpg	2059603-59_super.jpg	2059603-59_icon.jpg
299997	2006	10	http://media.comicvine.com/uploads/6/67397/2059602-58_super.jpg	http://media.comicvine.com/uploads/6/67397/2059602-58_icon.jpg	2059602-58_super.jpg	2059602-58_icon.jpg
299996	2006	9	http://media.comicvine.com/uploads/6/67397/2059601-57_super.jpg	http://media.comicvine.com/uploads/6/67397/2059601-57_icon.jpg	2059601-57_super.jpg	2059601-57_icon.jpg
299995	2006	8	http://media.comicvine.com/uploads/6/67397/2059600-56_super.jpg	http://media.comicvine.com/uploads/6/67397/2059600-56_icon.jpg	2059600-56_super.jpg	2059600-56_icon.jpg
299994	2006	7	http://media.comicvine.com/uploads/6/67397/2059598-55_super.jpg	http://media.comicvine.com/uploads/6/67397/2059598-55_icon.jpg	2059598-55_super.jpg	2059598-55_icon.jpg
308847	2011	12	http://media.comicvine.com/uploads/2/22664/2140051-gh__ssm_super.jpg	http://media.comicvine.com/uploads/2/22664/2140051-gh__ssm_icon.jpg	2140051-gh__ssm_super.jpg	2140051-gh__ssm_icon.jpg
299993	2006	6	http://media.comicvine.com/uploads/6/67397/2059597-54_super.jpg	http://media.comicvine.com/uploads/6/67397/2059597-54_icon.jpg	2059597-54_super.jpg	2059597-54_icon.jpg
299992	2006	5	http://media.comicvine.com/uploads/6/67397/2059596-53_super.jpg	http://media.comicvine.com/uploads/6/67397/2059596-53_icon.jpg	2059596-53_super.jpg	2059596-53_icon.jpg
299991	2006	4	http://media.comicvine.com/uploads/6/67397/2059595-52_super.jpg	http://media.comicvine.com/uploads/6/67397/2059595-52_icon.jpg	2059595-52_super.jpg	2059595-52_icon.jpg
299990	2006	3	http://media.comicvine.com/uploads/6/67397/2059594-51_super.jpg	http://media.comicvine.com/uploads/6/67397/2059594-51_icon.jpg	2059594-51_super.jpg	2059594-51_icon.jpg
299989	2006	2	http://media.comicvine.com/uploads/6/67397/2059593-50_super.jpg	http://media.comicvine.com/uploads/6/67397/2059593-50_icon.jpg	2059593-50_super.jpg	2059593-50_icon.jpg
299988	2006	1	http://media.comicvine.com/uploads/6/67397/2059591-49_super.jpg	http://media.comicvine.com/uploads/6/67397/2059591-49_icon.jpg	2059591-49_super.jpg	2059591-49_icon.jpg
299987	2005	12	http://media.comicvine.com/uploads/6/67397/2059590-48_super.jpg	http://media.comicvine.com/uploads/6/67397/2059590-48_icon.jpg	2059590-48_super.jpg	2059590-48_icon.jpg
299986	2005	11	http://media.comicvine.com/uploads/6/67397/2059589-47_super.jpg	http://media.comicvine.com/uploads/6/67397/2059589-47_icon.jpg	2059589-47_super.jpg	2059589-47_icon.jpg
308862	2011	12	http://media.comicvine.com/uploads/2/22664/2140235-xmn__sch_super.jpg	http://media.comicvine.com/uploads/2/22664/2140235-xmn__sch_icon.jpg	2140235-xmn__sch_super.jpg	2140235-xmn__sch_icon.jpg
299984	2005	9	http://media.comicvine.com/uploads/6/67397/2059587-45_super.jpg	http://media.comicvine.com/uploads/6/67397/2059587-45_icon.jpg	2059587-45_super.jpg	2059587-45_icon.jpg
299981	2005	6	http://media.comicvine.com/uploads/6/67397/2059584-42_super.jpg	http://media.comicvine.com/uploads/6/67397/2059584-42_icon.jpg	2059584-42_super.jpg	2059584-42_icon.jpg
299980	2005	5	http://media.comicvine.com/uploads/6/67397/2059583-41_super.jpg	http://media.comicvine.com/uploads/6/67397/2059583-41_icon.jpg	2059583-41_super.jpg	2059583-41_icon.jpg
299978	2005	3	http://media.comicvine.com/uploads/6/67397/2059581-39_super.jpg	http://media.comicvine.com/uploads/6/67397/2059581-39_icon.jpg	2059581-39_super.jpg	2059581-39_icon.jpg
299977	2005	2	http://media.comicvine.com/uploads/6/67397/2059576-38_super.jpg	http://media.comicvine.com/uploads/6/67397/2059576-38_icon.jpg	2059576-38_super.jpg	2059576-38_icon.jpg
299976	2005	1	http://media.comicvine.com/uploads/6/67397/2059574-37_super.jpg	http://media.comicvine.com/uploads/6/67397/2059574-37_icon.jpg	2059574-37_super.jpg	2059574-37_icon.jpg
299975	2004	12	http://media.comicvine.com/uploads/6/67397/2059573-36_super.jpg	http://media.comicvine.com/uploads/6/67397/2059573-36_icon.jpg	2059573-36_super.jpg	2059573-36_icon.jpg
316047	2012	2	http://media.comicvine.com/uploads/2/22664/2205094-xfc__nc_super.jpg	http://media.comicvine.com/uploads/2/22664/2205094-xfc__nc_icon.jpg	2205094-xfc__nc_super.jpg	2205094-xfc__nc_icon.jpg
315476	2012	2	http://media.comicvine.com/uploads/9/96457/2196685-xmenp4011_super.jpg	http://media.comicvine.com/uploads/9/96457/2196685-xmenp4011_icon.jpg	2196685-xmenp4011_super.jpg	2196685-xmenp4011_icon.jpg
315477	2012	3	http://media.comicvine.com/uploads/9/96457/2196689-xmenp4012_super.jpg	http://media.comicvine.com/uploads/9/96457/2196689-xmenp4012_icon.jpg	2196689-xmenp4012_super.jpg	2196689-xmenp4012_icon.jpg
315388	2012	2	http://media.comicvine.com/uploads/9/96457/2195905-x_men_deluxe202_super.jpg	http://media.comicvine.com/uploads/9/96457/2195905-x_men_deluxe202_icon.jpg	2195905-x_men_deluxe202_super.jpg	2195905-x_men_deluxe202_icon.jpg
284098	2007	4	http://media.comicvine.com/uploads/6/67397/1945857-01_super.jpg	http://media.comicvine.com/uploads/6/67397/1945857-01_icon.jpg	1945857-01_super.jpg	1945857-01_icon.jpg
299702	2010	11	http://media.comicvine.com/uploads/6/67397/2057814-02a_super.jpg	http://media.comicvine.com/uploads/6/67397/2057814-02a_icon.jpg	2057814-02a_super.jpg	2057814-02a_icon.jpg
309407	2011	7	http://media.comicvine.com/uploads/9/96457/2147330-xmensonderbandnewmutants4_852_super.jpg	http://media.comicvine.com/uploads/9/96457/2147330-xmensonderbandnewmutants4_852_icon.jpg	2147330-xmensonderbandnewmutants4_852_super.jpg	2147330-xmensonderbandnewmutants4_852_icon.jpg
309477	2012	1	http://media.comicvine.com/uploads/9/96457/2148015-xmen133_199_super.jpg	http://media.comicvine.com/uploads/9/96457/2148015-xmen133_199_icon.jpg	2148015-xmen133_199_super.jpg	2148015-xmen133_199_icon.jpg
309611	2012	1	http://media.comicvine.com/uploads/2/22664/2148850-xfr_oe_v2_super.jpg	http://media.comicvine.com/uploads/2/22664/2148850-xfr_oe_v2_icon.jpg	2148850-xfr_oe_v2_super.jpg	2148850-xfr_oe_v2_icon.jpg
309598	2012	3	http://media.comicvine.com/uploads/1/18863/2148573-x23_super.jpg	http://media.comicvine.com/uploads/1/18863/2148573-x23_icon.jpg	2148573-x23_super.jpg	2148573-x23_icon.jpg
310892	2012	3	http://media.comicvine.com/uploads/9/96457/2157666-wolverinexmen4a_super.jpg	http://media.comicvine.com/uploads/9/96457/2157666-wolverinexmen4a_icon.jpg	2157666-wolverinexmen4a_super.jpg	2157666-wolverinexmen4a_icon.jpg
311043	2012	1	http://media.comicvine.com/uploads/9/96457/2159486-panini2012_xmen121_super.jpg	http://media.comicvine.com/uploads/9/96457/2159486-panini2012_xmen121_icon.jpg	2159486-panini2012_xmen121_super.jpg	2159486-panini2012_xmen121_icon.jpg
311044	2012	1	http://media.comicvine.com/uploads/9/96457/2159494-panini2012_xmenextra_super.jpg	http://media.comicvine.com/uploads/9/96457/2159494-panini2012_xmenextra_icon.jpg	2159494-panini2012_xmenextra_super.jpg	2159494-panini2012_xmenextra_icon.jpg
299706	2010	3	http://media.comicvine.com/uploads/6/67397/2057830-03_super.jpg	http://media.comicvine.com/uploads/6/67397/2057830-03_icon.jpg	2057830-03_super.jpg	2057830-03_icon.jpg
299708	2010	8	http://media.comicvine.com/uploads/6/67397/2057832-05_super.jpg	http://media.comicvine.com/uploads/6/67397/2057832-05_icon.jpg	2057832-05_super.jpg	2057832-05_icon.jpg
299709	2010	10	http://media.comicvine.com/uploads/6/67397/2057833-06a_super.jpg	http://media.comicvine.com/uploads/6/67397/2057833-06a_icon.jpg	2057833-06a_super.jpg	2057833-06a_icon.jpg
299710	2010	12	http://media.comicvine.com/uploads/6/67397/2057834-07a_super.jpg	http://media.comicvine.com/uploads/6/67397/2057834-07a_icon.jpg	2057834-07a_super.jpg	2057834-07a_icon.jpg
300424	2006	11	http://media.comicvine.com/uploads/6/67397/2061396-11a_super.jpg	http://media.comicvine.com/uploads/6/67397/2061396-11a_icon.jpg	2061396-11a_super.jpg	2061396-11a_icon.jpg
300434	2007	9	http://media.comicvine.com/uploads/6/67397/2061407-21_super.jpg	http://media.comicvine.com/uploads/6/67397/2061407-21_icon.jpg	2061407-21_super.jpg	2061407-21_icon.jpg
300441	2008	4	http://media.comicvine.com/uploads/6/67397/2061426-28_super.jpg	http://media.comicvine.com/uploads/6/67397/2061426-28_icon.jpg	2061426-28_super.jpg	2061426-28_icon.jpg
300442	2008	5	http://media.comicvine.com/uploads/6/67397/2061427-29_super.jpg	http://media.comicvine.com/uploads/6/67397/2061427-29_icon.jpg	2061427-29_super.jpg	2061427-29_icon.jpg
300443	2008	6	http://media.comicvine.com/uploads/6/67397/2061429-30_super.jpg	http://media.comicvine.com/uploads/6/67397/2061429-30_icon.jpg	2061429-30_super.jpg	2061429-30_icon.jpg
300445	2008	8	http://media.comicvine.com/uploads/6/67397/2061431-32_super.jpg	http://media.comicvine.com/uploads/6/67397/2061431-32_icon.jpg	2061431-32_super.jpg	2061431-32_icon.jpg
300466	2010	5	http://media.comicvine.com/uploads/6/67397/2061458-53_super.jpg	http://media.comicvine.com/uploads/6/67397/2061458-53_icon.jpg	2061458-53_super.jpg	2061458-53_icon.jpg
300467	2010	6	http://media.comicvine.com/uploads/6/67397/2061459-54_super.jpg	http://media.comicvine.com/uploads/6/67397/2061459-54_icon.jpg	2061459-54_super.jpg	2061459-54_icon.jpg
300468	2010	7	http://media.comicvine.com/uploads/6/67397/2061460-55_super.jpg	http://media.comicvine.com/uploads/6/67397/2061460-55_icon.jpg	2061460-55_super.jpg	2061460-55_icon.jpg
300469	2010	8	http://media.comicvine.com/uploads/6/67397/2061461-56_super.jpg	http://media.comicvine.com/uploads/6/67397/2061461-56_icon.jpg	2061461-56_super.jpg	2061461-56_icon.jpg
312139	2011	2	http://media.comicvine.com/uploads/9/96457/2168937-62_super.jpg	http://media.comicvine.com/uploads/9/96457/2168937-62_icon.jpg	2168937-62_super.jpg	2168937-62_icon.jpg
312140	2011	3	http://media.comicvine.com/uploads/9/96457/2168938-63_super.jpg	http://media.comicvine.com/uploads/9/96457/2168938-63_icon.jpg	2168938-63_super.jpg	2168938-63_icon.jpg
312141	2011	4	http://media.comicvine.com/uploads/9/96457/2168939-64_super.jpg	http://media.comicvine.com/uploads/9/96457/2168939-64_icon.jpg	2168939-64_super.jpg	2168939-64_icon.jpg
300470	2011	7	http://media.comicvine.com/uploads/6/67397/2061462-67_super.jpg	http://media.comicvine.com/uploads/6/67397/2061462-67_icon.jpg	2061462-67_super.jpg	2061462-67_icon.jpg
312193	2011	8	http://media.comicvine.com/uploads/9/96457/2169362-68_super.jpg	http://media.comicvine.com/uploads/9/96457/2169362-68_icon.jpg	2169362-68_super.jpg	2169362-68_icon.jpg
312194	2011	9	http://media.comicvine.com/uploads/9/96457/2169365-69_super.jpg	http://media.comicvine.com/uploads/9/96457/2169365-69_icon.jpg	2169365-69_super.jpg	2169365-69_icon.jpg
300471	2011	10	http://media.comicvine.com/uploads/6/67397/2061463-70_super.jpg	http://media.comicvine.com/uploads/6/67397/2061463-70_icon.jpg	2061463-70_super.jpg	2061463-70_icon.jpg
312195	2011	11	http://media.comicvine.com/uploads/9/96457/2169373-71_super.jpg	http://media.comicvine.com/uploads/9/96457/2169373-71_icon.jpg	2169373-71_super.jpg	2169373-71_icon.jpg
312196	2011	12	http://media.comicvine.com/uploads/9/96457/2169381-72_super.jpg	http://media.comicvine.com/uploads/9/96457/2169381-72_icon.jpg	2169381-72_super.jpg	2169381-72_icon.jpg
312197	2012	1	http://media.comicvine.com/uploads/9/96457/2169382-773_super.jpg	http://media.comicvine.com/uploads/9/96457/2169382-773_icon.jpg	2169382-773_super.jpg	2169382-773_icon.jpg
312198	2012	2	http://media.comicvine.com/uploads/9/96457/2169383-74_super.jpg	http://media.comicvine.com/uploads/9/96457/2169383-74_icon.jpg	2169383-74_super.jpg	2169383-74_icon.jpg
284103	2007	9	http://media.comicvine.com/uploads/6/67397/1945863-06_super.jpg	http://media.comicvine.com/uploads/6/67397/1945863-06_icon.jpg	1945863-06_super.jpg	1945863-06_icon.jpg
317929	2012	3	http://media.comicvine.com/uploads/9/96457/2222780-xmen135_857_super.jpg	http://media.comicvine.com/uploads/9/96457/2222780-xmen135_857_icon.jpg	2222780-xmen135_857_super.jpg	2222780-xmen135_857_icon.jpg
114395	2007	11	http://media.comicvine.com/uploads/0/787/192411-18109-114395-1-x-factor_super.jpg	http://media.comicvine.com/uploads/0/787/192411-18109-114395-1-x-factor_icon.jpg	192411-18109-114395-1-x-factor_super.jpg	192411-18109-114395-1-x-factor_icon.jpg
300567	2006	9	http://media.comicvine.com/uploads/6/67397/2061703-07_super.jpg	http://media.comicvine.com/uploads/6/67397/2061703-07_icon.jpg	2061703-07_super.jpg	2061703-07_icon.jpg
300578	2008	7	http://media.comicvine.com/uploads/6/67397/2061718-18_super.jpg	http://media.comicvine.com/uploads/6/67397/2061718-18_icon.jpg	2061718-18_super.jpg	2061718-18_icon.jpg
300583	2009	7	http://media.comicvine.com/uploads/6/67397/2061726-23_super.jpg	http://media.comicvine.com/uploads/6/67397/2061726-23_icon.jpg	2061726-23_super.jpg	2061726-23_icon.jpg
291771	2008	4	http://media.comicvine.com/uploads/6/67397/1999838-73_super.jpg	http://media.comicvine.com/uploads/6/67397/1999838-73_icon.jpg	1999838-73_super.jpg	1999838-73_icon.jpg
291773	2008	8	http://media.comicvine.com/uploads/6/67397/1999840-75_super.jpg	http://media.comicvine.com/uploads/6/67397/1999840-75_icon.jpg	1999840-75_super.jpg	1999840-75_icon.jpg
318574	2012	2	http://media.comicvine.com/uploads/9/96457/2227638-x_men260_super.jpg	http://media.comicvine.com/uploads/9/96457/2227638-x_men260_icon.jpg	2227638-x_men260_super.jpg	2227638-x_men260_icon.jpg
318586	2012	1	http://media.comicvine.com/uploads/9/96457/2227816-essential_x_men_no_27_super.jpg	http://media.comicvine.com/uploads/9/96457/2227816-essential_x_men_no_27_icon.jpg	2227816-essential_x_men_no_27_super.jpg	2227816-essential_x_men_no_27_icon.jpg
318873	2011	4	http://media.comicvine.com/uploads/9/96457/2229725-x_men2_super.jpg	http://media.comicvine.com/uploads/9/96457/2229725-x_men2_icon.jpg	2229725-x_men2_super.jpg	2229725-x_men2_icon.jpg
318874	2011	5	http://media.comicvine.com/uploads/9/96457/2229727-x_men3_super.jpg	http://media.comicvine.com/uploads/9/96457/2229727-x_men3_icon.jpg	2229727-x_men3_super.jpg	2229727-x_men3_icon.jpg
318876	2011	6	http://media.comicvine.com/uploads/9/96457/2229728-x_men4_super.jpg	http://media.comicvine.com/uploads/9/96457/2229728-x_men4_icon.jpg	2229728-x_men4_super.jpg	2229728-x_men4_icon.jpg
318878	2011	8	http://media.comicvine.com/uploads/9/96457/2229731-x_men6_super.jpg	http://media.comicvine.com/uploads/9/96457/2229731-x_men6_icon.jpg	2229731-x_men6_super.jpg	2229731-x_men6_icon.jpg
318882	2011	11	http://media.comicvine.com/uploads/9/96457/2229735-x_men9_super.jpg	http://media.comicvine.com/uploads/9/96457/2229735-x_men9_icon.jpg	2229735-x_men9_super.jpg	2229735-x_men9_icon.jpg
318883	2011	12	http://media.comicvine.com/uploads/9/96457/2229736-x_men10_super.jpg	http://media.comicvine.com/uploads/9/96457/2229736-x_men10_icon.jpg	2229736-x_men10_super.jpg	2229736-x_men10_icon.jpg
318884	2012	1	http://media.comicvine.com/uploads/9/96457/2229739-x_men11_super.jpg	http://media.comicvine.com/uploads/9/96457/2229739-x_men11_icon.jpg	2229739-x_men11_super.jpg	2229739-x_men11_icon.jpg
318940	2011	3	http://media.comicvine.com/uploads/9/96457/2230216-x_men1_super.jpg	http://media.comicvine.com/uploads/9/96457/2230216-x_men1_icon.jpg	2230216-x_men1_super.jpg	2230216-x_men1_icon.jpg
318941	2011	4	http://media.comicvine.com/uploads/9/96457/2230221-x_men2_super.jpg	http://media.comicvine.com/uploads/9/96457/2230221-x_men2_icon.jpg	2230221-x_men2_super.jpg	2230221-x_men2_icon.jpg
318942	2011	5	http://media.comicvine.com/uploads/9/96457/2230223-x_men3_super.jpg	http://media.comicvine.com/uploads/9/96457/2230223-x_men3_icon.jpg	2230223-x_men3_super.jpg	2230223-x_men3_icon.jpg
318953	2012	2	http://media.comicvine.com/uploads/9/96457/2230248-x_men12_super.jpg	http://media.comicvine.com/uploads/9/96457/2230248-x_men12_icon.jpg	2230248-x_men12_super.jpg	2230248-x_men12_icon.jpg
319346	2012	3	http://media.comicvine.com/uploads/9/96457/2231775-x_menextra123_super.jpg	http://media.comicvine.com/uploads/9/96457/2231775-x_menextra123_icon.jpg	2231775-x_menextra123_super.jpg	2231775-x_menextra123_icon.jpg
299687	2011	4	http://media.comicvine.com/uploads/6/67397/2057782-02_super.jpg	http://media.comicvine.com/uploads/6/67397/2057782-02_icon.jpg	2057782-02_super.jpg	2057782-02_icon.jpg
319420	2012	3	http://media.comicvine.com/uploads/9/96457/2232622-xmensonderbandxmenlegacy1_427_super.jpg	http://media.comicvine.com/uploads/9/96457/2232622-xmensonderbandxmenlegacy1_427_icon.jpg	2232622-xmensonderbandxmenlegacy1_427_super.jpg	2232622-xmensonderbandxmenlegacy1_427_icon.jpg
319609	2011	12	http://media.comicvine.com/uploads/9/96457/2233489-xmensonderbandageofx128von229_692_super.jpg	http://media.comicvine.com/uploads/9/96457/2233489-xmensonderbandageofx128von229_692_icon.jpg	2233489-xmensonderbandageofx128von229_692_super.jpg	2233489-xmensonderbandageofx128von229_692_icon.jpg
319610	2012	1	http://media.comicvine.com/uploads/9/96457/2233517-xmensonderbandageofx228von229_525_super.jpg	http://media.comicvine.com/uploads/9/96457/2233517-xmensonderbandageofx228von229_525_icon.jpg	2233517-xmensonderbandageofx228von229_525_super.jpg	2233517-xmensonderbandageofx228von229_525_icon.jpg
319634	2011	12	http://media.comicvine.com/uploads/9/96457/2233590-marvel_mega74_super.jpg	http://media.comicvine.com/uploads/9/96457/2233590-marvel_mega74_icon.jpg	2233590-marvel_mega74_super.jpg	2233590-marvel_mega74_icon.jpg
319638	2012	1	http://media.comicvine.com/uploads/9/96457/2233594-marvel_mega75_super.jpg	http://media.comicvine.com/uploads/9/96457/2233594-marvel_mega75_icon.jpg	2233594-marvel_mega75_super.jpg	2233594-marvel_mega75_icon.jpg
321186	2012	2	http://media.comicvine.com/uploads/2/22664/2240903-xmn_lgc__fmsotu_super.jpg	http://media.comicvine.com/uploads/2/22664/2240903-xmn_lgc__fmsotu_icon.jpg	2240903-xmn_lgc__fmsotu_super.jpg	2240903-xmn_lgc__fmsotu_icon.jpg
321330	2012	5	http://media.comicvine.com/uploads/10/109695/2241177-www_super.jpg	http://media.comicvine.com/uploads/10/109695/2241177-www_icon.jpg	2241177-www_super.jpg	2241177-www_icon.jpg
306201	2008	6	http://media.comicvine.com/uploads/9/96457/2119798-6_17_137_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2119798-6_17_137_1_icon.jpg	2119798-6_17_137_1_super.jpg	2119798-6_17_137_1_icon.jpg
306223	2010	7	http://media.comicvine.com/uploads/9/96457/2119822-6_17_162_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2119822-6_17_162_1_icon.jpg	2119822-6_17_162_1_super.jpg	2119822-6_17_162_1_icon.jpg
300171	2008	3	http://media.comicvine.com/uploads/6/67397/2060334-134_super.jpg	http://media.comicvine.com/uploads/6/67397/2060334-134_icon.jpg	2060334-134_super.jpg	2060334-134_icon.jpg
300162	2007	3	http://media.comicvine.com/uploads/6/67397/2060325-122_super.jpg	http://media.comicvine.com/uploads/6/67397/2060325-122_icon.jpg	2060325-122_super.jpg	2060325-122_icon.jpg
323371	2011	4	http://media.comicvine.com/uploads/9/96457/2255243-image_gallery_super.jpg	http://media.comicvine.com/uploads/9/96457/2255243-image_gallery_icon.jpg	2255243-image_gallery_super.jpg	2255243-image_gallery_icon.jpg
323375	2011	4	http://media.comicvine.com/uploads/9/96457/2255312-image_gallery_super.jpg	http://media.comicvine.com/uploads/9/96457/2255312-image_gallery_icon.jpg	2255312-image_gallery_super.jpg	2255312-image_gallery_icon.jpg
323689	2012	3	http://media.comicvine.com/uploads/2/22664/2256706-ast_xmn_by_w_c_uc_2_super.jpg	http://media.comicvine.com/uploads/2/22664/2256706-ast_xmn_by_w_c_uc_2_icon.jpg	2256706-ast_xmn_by_w_c_uc_2_super.jpg	2256706-ast_xmn_by_w_c_uc_2_icon.jpg
323702	2012	6	http://media.comicvine.com/uploads/9/96457/2256787-image_gallery_super.jpg	http://media.comicvine.com/uploads/9/96457/2256787-image_gallery_icon.jpg	2256787-image_gallery_super.jpg	2256787-image_gallery_icon.jpg
323713	2012	3	http://media.comicvine.com/uploads/9/96457/2256824-6_74_13_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2256824-6_74_13_1_icon.jpg	2256824-6_74_13_1_super.jpg	2256824-6_74_13_1_icon.jpg
324417	2012	2	http://media.comicvine.com/uploads/9/96457/2260491-6_43_88_1_super.jpg	http://media.comicvine.com/uploads/9/96457/2260491-6_43_88_1_icon.jpg	2260491-6_43_88_1_super.jpg	2260491-6_43_88_1_icon.jpg
324459	2011	10	http://media.comicvine.com/uploads/9/96457/2260643-9782809422764_super.jpg	http://media.comicvine.com/uploads/9/96457/2260643-9782809422764_icon.jpg	2260643-9782809422764_super.jpg	2260643-9782809422764_icon.jpg
324546	2007	1	http://media.comicvine.com/uploads/9/96457/2261510-x_men_extra_comics_volume_60_simple_26013_super.jpg	http://media.comicvine.com/uploads/9/96457/2261510-x_men_extra_comics_volume_60_simple_26013_icon.jpg	2261510-x_men_extra_comics_volume_60_simple_26013_super.jpg	2261510-x_men_extra_comics_volume_60_simple_26013_icon.jpg
324555	2006	9	http://media.comicvine.com/uploads/9/96457/2261579-58_super.jpg	http://media.comicvine.com/uploads/9/96457/2261579-58_icon.jpg	2261579-58_super.jpg	2261579-58_icon.jpg
324556	2006	7	http://media.comicvine.com/uploads/9/96457/2261580-57_super.jpg	http://media.comicvine.com/uploads/9/96457/2261580-57_icon.jpg	2261580-57_super.jpg	2261580-57_icon.jpg
324898	2012	5	http://media.comicvine.com/uploads/9/96457/2264349-xmenlg2008264_dc11_lr_0001_super.jpg	http://media.comicvine.com/uploads/9/96457/2264349-xmenlg2008264_dc11_lr_0001_icon.jpg	2264349-xmenlg2008264_dc11_lr_0001_super.jpg	2264349-xmenlg2008264_dc11_lr_0001_icon.jpg
324904	2012	5	http://media.comicvine.com/uploads/9/96457/2264377-image_gallery__2__super.jpg	http://media.comicvine.com/uploads/9/96457/2264377-image_gallery__2__icon.jpg	2264377-image_gallery__2__super.jpg	2264377-image_gallery__2__icon.jpg
325168	2004	2	http://media.comicvine.com/uploads/9/96457/2266401-maximum_x_men_2_super.jpg	http://media.comicvine.com/uploads/9/96457/2266401-maximum_x_men_2_icon.jpg	2266401-maximum_x_men_2_super.jpg	2266401-maximum_x_men_2_icon.jpg
325170	2004	4	http://media.comicvine.com/uploads/9/96457/2266407-maximum_x_men_4_super.jpg	http://media.comicvine.com/uploads/9/96457/2266407-maximum_x_men_4_icon.jpg	2266407-maximum_x_men_4_super.jpg	2266407-maximum_x_men_4_icon.jpg
325172	2004	6	http://media.comicvine.com/uploads/9/96457/2266410-maximum_x_men_6_super.jpg	http://media.comicvine.com/uploads/9/96457/2266410-maximum_x_men_6_icon.jpg	2266410-maximum_x_men_6_super.jpg	2266410-maximum_x_men_6_icon.jpg
325174	2004	8	http://media.comicvine.com/uploads/9/96457/2266412-maximum_x_men_8_super.jpg	http://media.comicvine.com/uploads/9/96457/2266412-maximum_x_men_8_icon.jpg	2266412-maximum_x_men_8_super.jpg	2266412-maximum_x_men_8_icon.jpg
